"x","y","z"
-118.26,45.08,1744.34
-118.26,45.12,1854.8
-118.26,45.16,1607.52
-118.26,45.2,1477.09
-118.26,45.24,1340.17
-118.26,45.28,1033.85
-118.26,45.32,975.34
-118.26,45.36,1019.62
-118.26,45.4,1174.62
-118.26,45.44,1230.01
-118.26,45.48,903.27
-118.26,45.52,1340.36
-118.26,45.56,1380.98
-118.26,45.6,1408.33
-118.26,45.64,1380.18
-118.26,45.68,1365.36
-118.26,45.72,888.26
-118.26,45.76,1142.52
-118.26,45.8,1076.65
-118.26,45.84,976.91
-118.26,45.88,482.23
-118.26,45.92,744.76
-118.26,45.96,525.87
-118.26,46,454.82
-118.26,46.04,372.23
-118.26,46.08,375.88
-118.26,46.12,389.86
-118.26,46.16,370.42
-118.26,46.2,330.64
-118.26,46.24,436.9
-118.26,46.28,361.29
-118.26,46.32,395.34
-118.26,46.36,520.27
-118.26,46.4,493.02
-118.26,46.44,489.31
-118.26,46.48,376.13
-118.26,46.52,342.16
-118.26,46.56,256.99
-118.26,46.6,165.15
-118.26,46.64,456.07
-118.26,46.68,376.62
-118.26,46.72,397.67
-118.26,46.76,392.85
-118.26,46.8,481.56
-118.26,46.84,485.52
-118.26,46.88,494.21
-118.26,46.92,476.51
-118.26,46.96,473.81
-118.26,47,517.92
-118.26,47.04,505.7
-118.26,47.08,509.62
-118.26,47.12,561.9
-118.26,47.16,581.44
-118.26,47.2,590.07
-118.26,47.24,598.3
-118.26,47.28,592.11
-118.26,47.32,606.94
-118.26,47.36,644.18
-118.26,47.4,675.18
-118.26,47.44,669.55
-118.26,47.48,645.66
-118.26,47.52,690.19
-118.26,47.56,720.1
-118.26,47.6,725.72
-118.26,47.64,723.83
-118.26,47.68,729.04
-118.26,47.72,730.55
-118.26,47.76,645.97
-118.26,47.8,617.11
-118.26,47.84,673.16
-118.26,47.88,644.76
-118.26,47.92,703.9
-118.26,47.96,683.64
-118.26,48,579.71
-118.26,48.04,408.42
-118.26,48.08,447.21
-118.26,48.12,534
-118.26,48.16,512.44
-118.26,48.2,675.92
-118.26,48.24,701.27
-118.26,48.28,563.81
-118.26,48.32,654.18
-118.26,48.36,727.98
-118.26,48.4,799.23
-118.26,48.44,620.62
-118.26,48.48,905.58
-118.26,48.52,1109.13
-118.26,48.56,943.73
-118.26,48.6,980.11
-118.26,48.64,960.9
-118.26,48.68,890.28
-118.26,48.72,1504.26
-118.26,48.76,969.76
-118.26,48.8,1067.75
-118.22,44.84,2091.52
-118.22,44.88,2221.72
-118.22,44.92,2317.52
-118.22,44.96,2205.49
-118.22,45,1951.31
-118.22,45.04,1835.03
-118.22,45.08,1977.94
-118.22,45.12,1853.81
-118.22,45.16,1508
-118.22,45.2,1542.47
-118.22,45.24,1305.47
-118.22,45.28,1093.45
-118.22,45.32,1038.35
-118.22,45.36,1101.4
-118.22,45.4,1066
-118.22,45.44,1382.73
-118.22,45.48,1254.3
-118.22,45.52,977.27
-118.22,45.56,1266.25
-118.22,45.6,1455.57
-118.22,45.64,1472.97
-118.22,45.68,994.86
-118.22,45.72,1138.82
-118.22,45.76,1017.26
-118.22,45.8,1208.03
-118.22,45.84,1029.94
-118.22,45.88,914.53
-118.22,45.92,910.46
-118.22,45.96,547.89
-118.22,46,581.92
-118.22,46.04,429.35
-118.22,46.08,420.51
-118.22,46.12,385.02
-118.22,46.16,473.71
-118.22,46.2,405.53
-118.22,46.24,424.24
-118.22,46.28,380.06
-118.22,46.32,450.96
-118.22,46.36,549.63
-118.22,46.4,586.88
-118.22,46.44,472.37
-118.22,46.48,476.03
-118.22,46.52,444.09
-118.22,46.56,335.2
-118.22,46.6,190.9
-118.22,46.64,210.22
-118.22,46.68,287.11
-118.22,46.72,395.05
-118.22,46.76,381.06
-118.22,46.8,435.64
-118.22,46.84,527.76
-118.22,46.88,470.67
-118.22,46.92,463.21
-118.22,46.96,465.77
-118.22,47,475.03
-118.22,47.04,531.46
-118.22,47.08,535.26
-118.22,47.12,549.75
-118.22,47.16,558.95
-118.22,47.2,585.08
-118.22,47.24,586.87
-118.22,47.28,614.82
-118.22,47.32,604.56
-118.22,47.36,663.56
-118.22,47.4,657.25
-118.22,47.44,703.63
-118.22,47.48,704.62
-118.22,47.52,694.64
-118.22,47.56,720.49
-118.22,47.6,724.09
-118.22,47.64,725.74
-118.22,47.68,751.26
-118.22,47.72,747.71
-118.22,47.76,757.97
-118.22,47.8,589.78
-118.22,47.84,793.58
-118.22,47.88,842.84
-118.22,47.92,659.5
-118.22,47.96,532.64
-118.22,48,553.39
-118.22,48.04,575.14
-118.22,48.08,440.24
-118.22,48.12,476.73
-118.22,48.16,471.02
-118.22,48.2,661.45
-118.22,48.24,599.45
-118.22,48.28,559.48
-118.22,48.32,545.97
-118.22,48.36,604.52
-118.22,48.4,490.52
-118.22,48.44,390.3
-118.22,48.48,515.08
-118.22,48.52,861
-118.22,48.56,1105.55
-118.22,48.6,725.67
-118.22,48.64,1167.11
-118.22,48.68,936.31
-118.22,48.72,1197.35
-118.22,48.76,1290.19
-118.22,48.8,908.66
-118.18,44.84,2068.03
-118.18,44.88,2208.89
-118.18,44.92,2373.12
-118.18,44.96,2120.29
-118.18,45,2052.51
-118.18,45.04,1648.7
-118.18,45.08,1851.07
-118.18,45.12,1611.1
-118.18,45.16,1600.57
-118.18,45.2,1595.23
-118.18,45.24,1260.61
-118.18,45.28,1110.79
-118.18,45.32,1151.75
-118.18,45.36,1164.22
-118.18,45.4,1155.62
-118.18,45.44,1377.87
-118.18,45.48,1482.41
-118.18,45.52,1361.8
-118.18,45.56,1313.04
-118.18,45.6,1464.69
-118.18,45.64,1359.7
-118.18,45.68,1168.25
-118.18,45.72,1013.91
-118.18,45.76,1164.67
-118.18,45.8,1296.07
-118.18,45.84,787.83
-118.18,45.88,1005.08
-118.18,45.92,1013.36
-118.18,45.96,854.8
-118.18,46,965.91
-118.18,46.04,571.48
-118.18,46.08,466.92
-118.18,46.12,509.63
-118.18,46.16,561.64
-118.18,46.2,500.46
-118.18,46.24,526.21
-118.18,46.28,393.23
-118.18,46.32,503.19
-118.18,46.36,597.77
-118.18,46.4,648.43
-118.18,46.44,522.29
-118.18,46.48,469.79
-118.18,46.52,364.49
-118.18,46.56,165.08
-118.18,46.6,395.56
-118.18,46.64,396.51
-118.18,46.68,359.13
-118.18,46.72,375.2
-118.18,46.76,400.4
-118.18,46.8,496.05
-118.18,46.84,495.8
-118.18,46.88,461.25
-118.18,46.92,471.35
-118.18,46.96,487.27
-118.18,47,514.51
-118.18,47.04,517.4
-118.18,47.08,536.17
-118.18,47.12,536.3
-118.18,47.16,593.32
-118.18,47.2,616.89
-118.18,47.24,583.07
-118.18,47.28,593.03
-118.18,47.32,638.14
-118.18,47.36,657.31
-118.18,47.4,678.81
-118.18,47.44,699.24
-118.18,47.48,671.06
-118.18,47.52,732.15
-118.18,47.56,717.39
-118.18,47.6,723.49
-118.18,47.64,742.8
-118.18,47.68,762.87
-118.18,47.72,782.81
-118.18,47.76,755.92
-118.18,47.8,769.66
-118.18,47.84,725.4
-118.18,47.88,727.01
-118.18,47.92,402.19
-118.18,47.96,625.06
-118.18,48,714.93
-118.18,48.04,723.17
-118.18,48.08,624.82
-118.18,48.12,524.61
-118.18,48.16,455.16
-118.18,48.2,468.19
-118.18,48.24,593.35
-118.18,48.28,540.75
-118.18,48.32,390.3
-118.18,48.36,390.38
-118.18,48.4,390.45
-118.18,48.44,511.27
-118.18,48.48,463.37
-118.18,48.52,390.19
-118.18,48.56,557.51
-118.18,48.6,800.82
-118.18,48.64,1278.99
-118.18,48.68,1116.97
-118.18,48.72,939.9
-118.18,48.76,785.72
-118.18,48.8,579.56
-118.14,44.84,1999.2
-118.14,44.88,2048.12
-118.14,44.92,1924.52
-118.14,44.96,1621.37
-118.14,45,1639.43
-118.14,45.04,1406.16
-118.14,45.08,1547.61
-118.14,45.12,1756.95
-118.14,45.16,1766.63
-118.14,45.2,1490.7
-118.14,45.24,1286.46
-118.14,45.28,1359.53
-118.14,45.32,1214.27
-118.14,45.36,1074.66
-118.14,45.4,1317.53
-118.14,45.44,1416.27
-118.14,45.48,1502.78
-118.14,45.52,1505.02
-118.14,45.56,1642.34
-118.14,45.6,1356.08
-118.14,45.64,1212.69
-118.14,45.68,1393.45
-118.14,45.72,1287.74
-118.14,45.76,1309.05
-118.14,45.8,1083.89
-118.14,45.84,950.97
-118.14,45.88,1227
-118.14,45.92,1325.72
-118.14,45.96,1160.92
-118.14,46,1074.96
-118.14,46.04,732.67
-118.14,46.08,678.94
-118.14,46.12,561.04
-118.14,46.16,623.99
-118.14,46.2,485.62
-118.14,46.24,421.89
-118.14,46.28,398.97
-118.14,46.32,456.76
-118.14,46.36,503.76
-118.14,46.4,590.7
-118.14,46.44,542.12
-118.14,46.48,341.64
-118.14,46.52,227.15
-118.14,46.56,180.93
-118.14,46.6,418.62
-118.14,46.64,405.47
-118.14,46.68,433.99
-118.14,46.72,400.26
-118.14,46.76,325.95
-118.14,46.8,415.23
-118.14,46.84,397.14
-118.14,46.88,476.2
-118.14,46.92,538.77
-118.14,46.96,496.96
-118.14,47,506.16
-118.14,47.04,523.23
-118.14,47.08,533.06
-118.14,47.12,553.22
-118.14,47.16,555.81
-118.14,47.2,585.84
-118.14,47.24,589.31
-118.14,47.28,629.73
-118.14,47.32,582.76
-118.14,47.36,639.84
-118.14,47.4,664.63
-118.14,47.44,713.73
-118.14,47.48,710.42
-118.14,47.52,727.05
-118.14,47.56,730.59
-118.14,47.6,727.22
-118.14,47.64,738.6
-118.14,47.68,759.75
-118.14,47.72,824.78
-118.14,47.76,706.27
-118.14,47.8,653.67
-118.14,47.84,496.69
-118.14,47.88,394.02
-118.14,47.92,578.67
-118.14,47.96,890.25
-118.14,48,1162.74
-118.14,48.04,894.86
-118.14,48.08,757.85
-118.14,48.12,634.69
-118.14,48.16,587.63
-118.14,48.2,836.9
-118.14,48.24,542.14
-118.14,48.28,390.56
-118.14,48.32,644.81
-118.14,48.36,593.79
-118.14,48.4,756.23
-118.14,48.44,780.51
-118.14,48.48,842.93
-118.14,48.52,430.71
-118.14,48.56,390.34
-118.14,48.6,460.64
-118.14,48.64,815.4
-118.14,48.68,585.72
-118.14,48.72,480.18
-118.14,48.76,472.74
-118.14,48.8,472.93
-118.1,44.84,2304.73
-118.1,44.88,1866.78
-118.1,44.92,1614.45
-118.1,44.96,1302.09
-118.1,45,1296.42
-118.1,45.04,1206.27
-118.1,45.08,1571.54
-118.1,45.12,1653.02
-118.1,45.16,1711.94
-118.1,45.2,1448.66
-118.1,45.24,1517
-118.1,45.28,1274.82
-118.1,45.32,866.11
-118.1,45.36,890.48
-118.1,45.4,1323.24
-118.1,45.44,1788.86
-118.1,45.48,1469.18
-118.1,45.52,1403.22
-118.1,45.56,1379.55
-118.1,45.6,1146.26
-118.1,45.64,1358.37
-118.1,45.68,1590.47
-118.1,45.72,1263.05
-118.1,45.76,1558.32
-118.1,45.8,1533.81
-118.1,45.84,959.59
-118.1,45.88,1034.53
-118.1,45.92,1366.97
-118.1,45.96,1153.29
-118.1,46,996.2
-118.1,46.04,958.44
-118.1,46.08,878.84
-118.1,46.12,799.53
-118.1,46.16,712.16
-118.1,46.2,641.48
-118.1,46.24,535.67
-118.1,46.28,489.01
-118.1,46.32,578.88
-118.1,46.36,623.73
-118.1,46.4,568.56
-118.1,46.44,491.84
-118.1,46.48,383.07
-118.1,46.52,386.19
-118.1,46.56,224.15
-118.1,46.6,292
-118.1,46.64,440.48
-118.1,46.68,464.37
-118.1,46.72,451.69
-118.1,46.76,378.4
-118.1,46.8,420.42
-118.1,46.84,482.69
-118.1,46.88,475.86
-118.1,46.92,471.06
-118.1,46.96,491.23
-118.1,47,497
-118.1,47.04,522.44
-118.1,47.08,575.18
-118.1,47.12,552.25
-118.1,47.16,549.75
-118.1,47.2,585.54
-118.1,47.24,573.53
-118.1,47.28,639.23
-118.1,47.32,639.61
-118.1,47.36,607.62
-118.1,47.4,678.08
-118.1,47.44,675.78
-118.1,47.48,710.93
-118.1,47.52,704.97
-118.1,47.56,729.12
-118.1,47.6,731.59
-118.1,47.64,747.65
-118.1,47.68,748.19
-118.1,47.72,773.31
-118.1,47.76,752.47
-118.1,47.8,598.46
-118.1,47.84,539.97
-118.1,47.88,646.88
-118.1,47.92,629.68
-118.1,47.96,820.36
-118.1,48,1034.03
-118.1,48.04,1168.72
-118.1,48.08,1128.91
-118.1,48.12,678.45
-118.1,48.16,1010.33
-118.1,48.2,770.97
-118.1,48.24,812.39
-118.1,48.28,696.43
-118.1,48.32,749.76
-118.1,48.36,890.21
-118.1,48.4,941.26
-118.1,48.44,802.7
-118.1,48.48,853.31
-118.1,48.52,815.48
-118.1,48.56,757.19
-118.1,48.6,500.15
-118.1,48.64,390.23
-118.1,48.68,432.65
-118.1,48.72,790.21
-118.1,48.76,641.14
-118.1,48.8,678.27
-118.06,44.84,1825.81
-118.06,44.88,2194.12
-118.06,44.92,1324.65
-118.06,44.96,1262.06
-118.06,45,1100.62
-118.06,45.04,1232.39
-118.06,45.08,1342.52
-118.06,45.12,1465
-118.06,45.16,1376.51
-118.06,45.2,1205.74
-118.06,45.24,1309.51
-118.06,45.28,1059.97
-118.06,45.32,836.97
-118.06,45.36,846.28
-118.06,45.4,861.11
-118.06,45.44,955.76
-118.06,45.48,912.07
-118.06,45.52,909.81
-118.06,45.56,1000.2
-118.06,45.6,1131.59
-118.06,45.64,1220.31
-118.06,45.68,1473.94
-118.06,45.72,1572.88
-118.06,45.76,1547.55
-118.06,45.8,1389.29
-118.06,45.84,826.43
-118.06,45.88,1390.83
-118.06,45.92,1078.4
-118.06,45.96,1000.42
-118.06,46,1064.71
-118.06,46.04,816.68
-118.06,46.08,927.44
-118.06,46.12,832.27
-118.06,46.16,743.61
-118.06,46.2,634.8
-118.06,46.24,558.02
-118.06,46.28,528.05
-118.06,46.32,643.02
-118.06,46.36,560.89
-118.06,46.4,622.85
-118.06,46.44,489.45
-118.06,46.48,431.26
-118.06,46.52,386.48
-118.06,46.56,353.42
-118.06,46.6,443.61
-118.06,46.64,367.13
-118.06,46.68,507.33
-118.06,46.72,489.15
-118.06,46.76,435.96
-118.06,46.8,452.3
-118.06,46.84,507.38
-118.06,46.88,497.29
-118.06,46.92,480.76
-118.06,46.96,486.17
-118.06,47,515.21
-118.06,47.04,528.67
-118.06,47.08,549.11
-118.06,47.12,550.57
-118.06,47.16,562.16
-118.06,47.2,591.13
-118.06,47.24,589.57
-118.06,47.28,620.46
-118.06,47.32,673.46
-118.06,47.36,672.62
-118.06,47.4,667.74
-118.06,47.44,659.8
-118.06,47.48,676.18
-118.06,47.52,729.33
-118.06,47.56,737.16
-118.06,47.6,744.6
-118.06,47.64,759.04
-118.06,47.68,751.02
-118.06,47.72,743.37
-118.06,47.76,558.88
-118.06,47.8,410.81
-118.06,47.84,567.73
-118.06,47.88,724.01
-118.06,47.92,773.52
-118.06,47.96,892.23
-118.06,48,1107.86
-118.06,48.04,1211.9
-118.06,48.08,936.64
-118.06,48.12,1121.76
-118.06,48.16,1039.24
-118.06,48.2,958.48
-118.06,48.24,1022.08
-118.06,48.28,1096.1
-118.06,48.32,815.68
-118.06,48.36,1180.45
-118.06,48.4,1246.84
-118.06,48.44,1065.73
-118.06,48.48,1538.21
-118.06,48.52,1450.95
-118.06,48.56,784.6
-118.06,48.6,495.39
-118.06,48.64,645.84
-118.06,48.68,436.4
-118.06,48.72,628.05
-118.06,48.76,502.82
-118.06,48.8,753.49
-118.02,44.84,1271.61
-118.02,44.88,1250.85
-118.02,44.92,1091.46
-118.02,44.96,1067.05
-118.02,45,1047.56
-118.02,45.04,1150.13
-118.02,45.08,1206.65
-118.02,45.12,1448.6
-118.02,45.16,1367.54
-118.02,45.2,1159.98
-118.02,45.24,868.58
-118.02,45.28,826.32
-118.02,45.32,828.26
-118.02,45.36,827.22
-118.02,45.4,837.15
-118.02,45.44,830.19
-118.02,45.48,825.43
-118.02,45.52,859.18
-118.02,45.56,1027.59
-118.02,45.6,1195.18
-118.02,45.64,1195.95
-118.02,45.68,1235.8
-118.02,45.72,1619.48
-118.02,45.76,1382.95
-118.02,45.8,1477.79
-118.02,45.84,1277.22
-118.02,45.88,1283.48
-118.02,45.92,1571.26
-118.02,45.96,1259.89
-118.02,46,893.2
-118.02,46.04,1300.74
-118.02,46.08,1174.78
-118.02,46.12,1003.84
-118.02,46.16,1057.21
-118.02,46.2,680.89
-118.02,46.24,588.95
-118.02,46.28,507.62
-118.02,46.32,644.62
-118.02,46.36,543.18
-118.02,46.4,636.62
-118.02,46.44,450.32
-118.02,46.48,380.65
-118.02,46.52,493.85
-118.02,46.56,530.93
-118.02,46.6,393.71
-118.02,46.64,446.54
-118.02,46.68,416.98
-118.02,46.72,499.48
-118.02,46.76,405.04
-118.02,46.8,365.08
-118.02,46.84,464.2
-118.02,46.88,521.53
-118.02,46.92,524.54
-118.02,46.96,513.05
-118.02,47,488.13
-118.02,47.04,531.52
-118.02,47.08,523.35
-118.02,47.12,543.91
-118.02,47.16,562.41
-118.02,47.2,568.03
-118.02,47.24,589.86
-118.02,47.28,594.38
-118.02,47.32,693.21
-118.02,47.36,669.12
-118.02,47.4,703.06
-118.02,47.44,646.15
-118.02,47.48,715.26
-118.02,47.52,671.63
-118.02,47.56,734.43
-118.02,47.6,759.4
-118.02,47.64,767.12
-118.02,47.68,769.26
-118.02,47.72,759.22
-118.02,47.76,761.16
-118.02,47.8,486.2
-118.02,47.84,754.46
-118.02,47.88,923.66
-118.02,47.92,758.53
-118.02,47.96,777.86
-118.02,48,1038.72
-118.02,48.04,975.99
-118.02,48.08,1138.78
-118.02,48.12,1153.35
-118.02,48.16,1286.9
-118.02,48.2,976.83
-118.02,48.24,886.35
-118.02,48.28,891.42
-118.02,48.32,1022.42
-118.02,48.36,1068.21
-118.02,48.4,974.4
-118.02,48.44,877.81
-118.02,48.48,883.87
-118.02,48.52,1204.97
-118.02,48.56,759.91
-118.02,48.6,467.37
-118.02,48.64,791.74
-118.02,48.68,406.96
-118.02,48.72,464.77
-118.02,48.76,598.89
-118.02,48.8,610.1
-117.98,44.84,1122.73
-117.98,44.88,1051.96
-117.98,44.92,1040.46
-117.98,44.96,1033.17
-117.98,45,1026.03
-117.98,45.04,1043.62
-117.98,45.08,1107.12
-117.98,45.12,1056.76
-117.98,45.16,1167.54
-117.98,45.2,1219.78
-117.98,45.24,963.98
-117.98,45.28,822.43
-117.98,45.32,823.57
-117.98,45.36,824.41
-117.98,45.4,839.03
-117.98,45.44,842.17
-117.98,45.48,836.63
-117.98,45.52,922.73
-117.98,45.56,994.89
-117.98,45.6,1108.51
-117.98,45.64,1056.9
-117.98,45.68,1241.47
-117.98,45.72,1475.87
-117.98,45.76,1250.62
-117.98,45.8,1413.2
-117.98,45.84,1579.77
-117.98,45.88,1123.7
-117.98,45.92,1317.77
-117.98,45.96,1497.43
-117.98,46,1279.53
-117.98,46.04,1222.69
-117.98,46.08,1375.59
-117.98,46.12,973.72
-117.98,46.16,976.62
-117.98,46.2,979.63
-117.98,46.24,744.34
-117.98,46.28,660.1
-117.98,46.32,489.54
-117.98,46.36,628.51
-117.98,46.4,585.54
-117.98,46.44,556.07
-117.98,46.48,421.94
-117.98,46.52,445.09
-117.98,46.56,458.37
-117.98,46.6,347.26
-117.98,46.64,425.01
-117.98,46.68,374.07
-117.98,46.72,536.45
-117.98,46.76,403.7
-117.98,46.8,443.73
-117.98,46.84,455.4
-117.98,46.88,486.45
-117.98,46.92,542.11
-117.98,46.96,490.84
-117.98,47,498.81
-117.98,47.04,498.15
-117.98,47.08,519.25
-117.98,47.12,559.98
-117.98,47.16,570.23
-117.98,47.2,573.97
-117.98,47.24,572.33
-117.98,47.28,614.23
-117.98,47.32,618.96
-117.98,47.36,647.26
-117.98,47.4,676.8
-117.98,47.44,660.15
-117.98,47.48,711.21
-117.98,47.52,813.62
-117.98,47.56,720.6
-117.98,47.6,746.25
-117.98,47.64,762.43
-117.98,47.68,773.66
-117.98,47.72,774.91
-117.98,47.76,744.02
-117.98,47.8,738.77
-117.98,47.84,459.07
-117.98,47.88,696.57
-117.98,47.92,744.58
-117.98,47.96,756.09
-117.98,48,871.64
-117.98,48.04,803.33
-117.98,48.08,862.54
-117.98,48.12,1082.95
-117.98,48.16,1436.02
-117.98,48.2,1684.76
-117.98,48.24,1008.8
-117.98,48.28,740.44
-117.98,48.32,1025.16
-117.98,48.36,1350.2
-117.98,48.4,900.3
-117.98,48.44,732.23
-117.98,48.48,704.37
-117.98,48.52,1092.54
-117.98,48.56,632.22
-117.98,48.6,665.92
-117.98,48.64,891.57
-117.98,48.68,793.44
-117.98,48.72,587.45
-117.98,48.76,902.84
-117.98,48.8,615.13
-117.94,44.84,1055.41
-117.94,44.88,1029.43
-117.94,44.92,1012.91
-117.94,44.96,1028.09
-117.94,45,1007.95
-117.94,45.04,1006.75
-117.94,45.08,1027.13
-117.94,45.12,1064.37
-117.94,45.16,1207.09
-117.94,45.2,1427.79
-117.94,45.24,822.96
-117.94,45.28,820.11
-117.94,45.32,829.16
-117.94,45.36,823.74
-117.94,45.4,822.35
-117.94,45.44,818.42
-117.94,45.48,816.16
-117.94,45.52,1066.4
-117.94,45.56,841.96
-117.94,45.6,888.11
-117.94,45.64,1063.51
-117.94,45.68,1002.64
-117.94,45.72,1126.84
-117.94,45.76,1118.05
-117.94,45.8,1334.07
-117.94,45.84,1473.77
-117.94,45.88,1753.06
-117.94,45.92,1706.49
-117.94,45.96,1693.62
-117.94,46,1492.75
-117.94,46.04,1299.87
-117.94,46.08,1310.29
-117.94,46.12,1058.95
-117.94,46.16,1094.59
-117.94,46.2,839.78
-117.94,46.24,692.03
-117.94,46.28,686.19
-117.94,46.32,571.92
-117.94,46.36,609.14
-117.94,46.4,581.29
-117.94,46.44,441.4
-117.94,46.48,303.1
-117.94,46.52,300.55
-117.94,46.56,481.5
-117.94,46.6,373.4
-117.94,46.64,492.56
-117.94,46.68,389.74
-117.94,46.72,520.89
-117.94,46.76,466.89
-117.94,46.8,475.81
-117.94,46.84,428.54
-117.94,46.88,391.23
-117.94,46.92,463.73
-117.94,46.96,478.42
-117.94,47,458.33
-117.94,47.04,546.85
-117.94,47.08,496.34
-117.94,47.12,578.79
-117.94,47.16,614.93
-117.94,47.2,590.01
-117.94,47.24,612.88
-117.94,47.28,595.46
-117.94,47.32,620.19
-117.94,47.36,641.16
-117.94,47.4,699.64
-117.94,47.44,710.14
-117.94,47.48,732.75
-117.94,47.52,753.39
-117.94,47.56,742.55
-117.94,47.6,727.68
-117.94,47.64,746.32
-117.94,47.68,780.77
-117.94,47.72,762.39
-117.94,47.76,758.27
-117.94,47.8,734.16
-117.94,47.84,548.78
-117.94,47.88,746.5
-117.94,47.92,661.93
-117.94,47.96,745.92
-117.94,48,746.85
-117.94,48.04,779.27
-117.94,48.08,802.01
-117.94,48.12,928.97
-117.94,48.16,1099.58
-117.94,48.2,1134.02
-117.94,48.24,1253.87
-117.94,48.28,1085.13
-117.94,48.32,1128.98
-117.94,48.36,898.55
-117.94,48.4,600.29
-117.94,48.44,640.01
-117.94,48.48,682.2
-117.94,48.52,612.62
-117.94,48.56,470.86
-117.94,48.6,492.69
-117.94,48.64,559.87
-117.94,48.68,649.78
-117.94,48.72,615.17
-117.94,48.76,839.61
-117.94,48.8,879.6
-117.9,44.84,1024.39
-117.9,44.88,1015.88
-117.9,44.92,1131.61
-117.9,44.96,998.24
-117.9,45,988.73
-117.9,45.04,980.38
-117.9,45.08,1036.24
-117.9,45.12,1088.16
-117.9,45.16,1338.47
-117.9,45.2,830.59
-117.9,45.24,825.69
-117.9,45.28,821.4
-117.9,45.32,821.44
-117.9,45.36,825.21
-117.9,45.4,818.29
-117.9,45.44,1433.28
-117.9,45.48,1062.78
-117.9,45.52,940.06
-117.9,45.56,909.78
-117.9,45.6,799.83
-117.9,45.64,969.19
-117.9,45.68,916.37
-117.9,45.72,893.12
-117.9,45.76,1032.41
-117.9,45.8,1067
-117.9,45.84,1275.86
-117.9,45.88,1315.77
-117.9,45.92,1140.59
-117.9,45.96,1498.48
-117.9,46,1727.61
-117.9,46.04,1543.25
-117.9,46.08,1592.08
-117.9,46.12,1348.77
-117.9,46.16,1243.08
-117.9,46.2,815.42
-117.9,46.24,719.52
-117.9,46.28,576.32
-117.9,46.32,757.42
-117.9,46.36,706.51
-117.9,46.4,665.99
-117.9,46.44,530.05
-117.9,46.48,421.24
-117.9,46.52,499.12
-117.9,46.56,423.74
-117.9,46.6,337.02
-117.9,46.64,525.22
-117.9,46.68,349.16
-117.9,46.72,485.35
-117.9,46.76,481.04
-117.9,46.8,456.31
-117.9,46.84,466.69
-117.9,46.88,480.93
-117.9,46.92,468.15
-117.9,46.96,496.1
-117.9,47,519.51
-117.9,47.04,504.86
-117.9,47.08,525.83
-117.9,47.12,588.96
-117.9,47.16,626.17
-117.9,47.2,631.95
-117.9,47.24,607.15
-117.9,47.28,596.61
-117.9,47.32,630.22
-117.9,47.36,695.85
-117.9,47.4,673.36
-117.9,47.44,693.52
-117.9,47.48,747.71
-117.9,47.52,732.41
-117.9,47.56,791.05
-117.9,47.6,768.91
-117.9,47.64,789.48
-117.9,47.68,759.98
-117.9,47.72,780.18
-117.9,47.76,727.08
-117.9,47.8,542.48
-117.9,47.84,464.04
-117.9,47.88,689.23
-117.9,47.92,738.82
-117.9,47.96,765.92
-117.9,48,760.22
-117.9,48.04,772.77
-117.9,48.08,929.32
-117.9,48.12,759.75
-117.9,48.16,901.1
-117.9,48.2,956.55
-117.9,48.24,1033
-117.9,48.28,803.32
-117.9,48.32,677.27
-117.9,48.36,647.15
-117.9,48.4,649.66
-117.9,48.44,605.83
-117.9,48.48,481.03
-117.9,48.52,507.96
-117.9,48.56,712.63
-117.9,48.6,572.66
-117.9,48.64,694.39
-117.9,48.68,727.12
-117.9,48.72,1099.33
-117.9,48.76,765.01
-117.9,48.8,798.37
-117.86,44.84,1024.02
-117.86,44.88,1017.2
-117.86,44.92,1025.88
-117.86,44.96,1031.08
-117.86,45,1099.57
-117.86,45.04,1090.09
-117.86,45.08,1017.75
-117.86,45.12,1251.85
-117.86,45.16,1022.3
-117.86,45.2,856.55
-117.86,45.24,836.8
-117.86,45.28,829.04
-117.86,45.32,820.5
-117.86,45.36,819.42
-117.86,45.4,1029.06
-117.86,45.44,1263.8
-117.86,45.48,1150.04
-117.86,45.52,1021.96
-117.86,45.56,1070.35
-117.86,45.6,964.54
-117.86,45.64,985.33
-117.86,45.68,927.06
-117.86,45.72,882.73
